algorithm,pair_index,m,n,cells,frechet_dist,nca_regular_hops,nca_shortcut_hops,total_nca_steps,shortcuts_written,dead_paths_pruned,shortcuts_extended,dead_path_walk_steps,heap_pushes,heap_pops,max_heap_size,avg_heap_size,cells_processed,pct_cells_explored,status
DijkstraPrims,88,903,1917,1731051,12173.9,0,0,0,0,0,0,0,1710701,1710152,3048,2014.88,1710152,98.7927,ok
BBMSCore,89,903,249,224847,15815.5,48973336,0,48973336,0,0,0,0,0,0,0,-1,224847,100,ok
BBMSInter,89,903,249,224847,15815.5,111012,5675238,5786250,447653,0,0,0,0,0,0,-1,224847,100,ok
BBMSDppInstant,89,903,249,224847,15815.5,111012,1399353,1510365,447653,16267,352370,16267,0,0,0,-1,224847,100,ok
BBMSDppStepwise,89,903,249,224847,15815.5,111012,1399353,1510365,447653,16267,231102,207760,0,0,0,-1,224847,100,ok
DijkstraPrims,89,903,249,224847,15815.5,0,0,0,0,0,0,0,224835,224818,882,410.005,224818,99.9871,ok
BBMSCore,90,903,455,410865,13305.7,439271546,0,439271546,0,0,0,0,0,0,0,-1,410865,100,ok
BBMSInter,90,903,455,410865,13305.7,651980,6962239,7614219,819616,0,0,0,0,0,0,-1,410865,100,ok
BBMSDppInstant,90,903,455,410865,13305.7,651980,1888582,2540562,819616,22136,379835,22136,0,0,0,-1,410865,100,ok
BBMSDppStepwise,90,903,455,410865,13305.7,651980,1888582,2540562,819616,22136,218824,187349,0,0,0,-1,410865,100,ok
DijkstraPrims,90,903,455,410865,13305.7,0,0,0,0,0,0,0,350575,350021,1202,651.564,350021,85.1912,ok
BBMSCore,91,903,20006,18065418,1.4961e+06,189416478712,0,189416478712,0,0,0,0,0,0,0,-1,18065418,100,ok
BBMSInter,91,903,20006,18065418,1.4961e+06,26663058,721892600,748555658,36109196,0,0,0,0,0,0,-1,18065418,100,ok
BBMSDppInstant,91,903,20006,18065418,1.4961e+06,26663058,86316981,112980039,36109196,369732,62676406,369732,0,0,0,-1,18065418,100,ok
BBMSDppStepwise,91,903,20006,18065418,1.4961e+06,26663058,86316981,112980039,36109196,369732,11187302,10182559,0,0,0,-1,18065418,100,ok
DijkstraPrims,91,903,20006,18065418,1.4961e+06,0,0,0,0,0,0,0,9006338,8992673,13738,5646.34,8992673,49.7784,ok
BBMSCore,92,903,1899,1714797,2.0864e+07,4061619180,0,4061619180,0,0,0,0,0,0,0,-1,1714797,100,ok
BBMSInter,92,903,1899,1714797,2.0864e+07,2804982,26365966,29170948,3424844,0,0,0,0,0,0,-1,1714797,100,ok
BBMSDppInstant,92,903,1899,1714797,2.0864e+07,2804982,7776498,10581480,3424844,59214,2746379,59214,0,0,0,-1,1714797,100,ok
BBMSDppStepwise,92,903,1899,1714797,2.0864e+07,2804982,7776498,10581480,3424844,59214,718695,585893,0,0,0,-1,1714797,100,ok
DijkstraPrims,92,903,1899,1714797,2.0864e+07,0,0,0,0,0,0,0,1045384,1044320,1865,1285.07,1044320,60.9005,ok
BBMSCore,93,903,63,56889,18441.2,41084622,0,41084622,0,0,0,0,0,0,0,-1,56889,100,ok
BBMSInter,93,903,63,56889,18441.2,92808,1131373,1224181,112245,0,0,0,0,0,0,-1,56889,100,ok
BBMSDppInstant,93,903,63,56889,18441.2,92808,252254,345062,112245,2324,27980,2324,0,0,0,-1,56889,100,ok
BBMSDppStepwise,93,903,63,56889,18441.2,92808,252254,345062,112245,2324,25058,22397,0,0,0,-1,56889,100,ok
DijkstraPrims,93,903,63,56889,18441.2,0,0,0,0,0,0,0,28432,28185,491,252.234,28185,49.5438,ok
BBMSCore,94,903,2142,1934226,18826.4,2662806456,0,2662806456,0,0,0,0,0,0,0,-1,1934226,100,ok
BBMSInter,94,903,2142,1934226,18826.4,3077068,22462483,25539551,3864320,0,0,0,0,0,0,-1,1934226,100,ok
BBMSDppInstant,94,903,2142,1934226,18826.4,3077068,8902667,11979735,3864320,34361,8897380,34361,0,0,0,-1,1934226,100,ok
BBMSDppStepwise,94,903,2142,1934226,18826.4,3077068,8902667,11979735,3864320,34361,838920,680606,0,0,0,-1,1934226,100,ok
DijkstraPrims,94,903,2142,1934226,18826.4,0,0,0,0,0,0,0,1472057,1470766,2735,2147.46,1470766,76.039,ok
BBMSCore,95,199,223,44377,9855.04,5366286,0,5366286,0,0,0,0,0,0,0,-1,44377,100,ok
BBMSInter,95,199,223,44377,9855.04,32718,854671,887389,88180,0,0,0,0,0,0,-1,44377,100,ok
BBMSDppInstant,95,199,223,44377,9855.04,32718,258614,291332,88180,6684,61147,6684,0,0,0,-1,44377,100,ok
BBMSDppStepwise,95,199,223,44377,9855.04,32718,258614,291332,88180,6684,44676,35229,0,0,0,-1,44377,100,ok
DijkstraPrims,95,199,223,44377,9855.04,0,0,0,0,0,0,0,44377,44372,527,358.041,44372,99.9887,ok
BBMSCore,96,199,154,30646,16475.4,5724668,0,5724668,0,0,0,0,0,0,0,-1,30646,100,ok
BBMSInter,96,199,154,30646,16475.4,39078,395742,434820,60778,0,0,0,0,0,0,-1,30646,100,ok
BBMSDppInstant,96,199,154,30646,16475.4,39078,153439,192517,60778,3563,32882,3563,0,0,0,-1,30646,100,ok
BBMSDppStepwise,96,199,154,30646,16475.4,39078,153439,192517,60778,3563,23071,17882,0,0,0,-1,30646,100,ok
DijkstraPrims,96,199,154,30646,16475.4,0,0,0,0,0,0,0,27501,27261,402,295.413,27261,88.9545,ok
BBMSCore,97,199,1128,224472,15950.9,67400574,0,67400574,0,0,0,0,0,0,0,-1,224472,100,ok
BBMSInter,97,199,1128,224472,15950.9,315848,3038401,3354249,447337,0,0,0,0,0,0,-1,224472,100,ok
BBMSDppInstant,97,199,1128,224472,15950.9,315848,1088241,1404089,447337,12663,257804,12663,0,0,0,-1,224472,100,ok
BBMSDppStepwise,97,199,1128,224472,15950.9,315848,1088241,1404089,447337,12663,128745,112082,0,0,0,-1,224472,100,ok
DijkstraPrims,97,199,1128,224472,15950.9,0,0,0,0,0,0,0,189847,189278,1113,697.039,189278,84.3214,ok
BBMSCore,98,199,1191,237009,14823.7,69053678,0,69053678,0,0,0,0,0,0,0,-1,237009,100,ok
BBMSInter,98,199,1191,237009,14823.7,300340,4219136,4519476,472366,0,0,0,0,0,0,-1,237009,100,ok
BBMSDppInstant,98,199,1191,237009,14823.7,300340,1198817,1499157,472366,18009,442973,18009,0,0,0,-1,237009,100,ok
BBMSDppStepwise,98,199,1191,237009,14823.7,300340,1198817,1499157,472366,18009,187276,158465,0,0,0,-1,237009,100,ok
DijkstraPrims,98,199,1191,237009,14823.7,0,0,0,0,0,0,0,205259,204391,940,556.926,204391,86.2377,ok
BBMSCore,99,199,185,36815,29246.6,6730912,0,6730912,0,0,0,0,0,0,0,-1,36815,100,ok
BBMSInter,99,199,185,36815,29246.6,35664,359317,394981,73082,0,0,0,0,0,0,-1,36815,100,ok
BBMSDppInstant,99,199,185,36815,29246.6,35664,201527,237191,73082,2863,89681,2863,0,0,0,-1,36815,100,ok
BBMSDppStepwise,99,199,185,36815,29246.6,35664,201527,237191,73082,2863,31704,24853,0,0,0,-1,36815,100,ok
DijkstraPrims,99,199,185,36815,29246.6,0,0,0,0,0,0,0,35113,34955,419,262.513,34955,94.9477,ok
BBMSCore,100,199,313,62287,32765.9,8781954,0,8781954,0,0,0,0,0,0,0,-1,62287,100,ok
BBMSInter,100,199,313,62287,32765.9,42870,1245467,1288337,124062,0,0,0,0,0,0,-1,62287,100,ok
BBMSDppInstant,100,199,313,62287,32765.9,42870,368125,410995,124062,8954,118457,8954,0,0,0,-1,62287,100,ok
BBMSDppStepwise,100,199,313,62287,32765.9,42870,368125,410995,124062,8954,69574,52853,0,0,0,-1,62287,100,ok
DijkstraPrims,100,199,313,62287,32765.9,0,0,0,0,0,0,0,62287,62287,751,508.136,62287,100,ok
BBMSCore,101,199,1380,274620,28611.2,69024688,0,69024688,0,0,0,0,0,0,0,-1,274620,100,ok
BBMSInter,101,199,1380,274620,28611.2,236068,7444395,7680463,547661,0,0,0,0,0,0,-1,274620,100,ok
BBMSDppInstant,101,199,1380,274620,28611.2,236068,1557187,1793255,547661,26965,726651,26965,0,0,0,-1,274620,100,ok
BBMSDppStepwise,101,199,1380,274620,28611.2,236068,1557187,1793255,547661,26965,267722,214031,0,0,0,-1,274620,100,ok
DijkstraPrims,101,199,1380,274620,28611.2,0,0,0,0,0,0,0,274620,274620,1685,868.298,274620,100,ok
BBMSCore,102,199,1118,222482,123778,51602374,0,51602374,0,0,0,0,0,0,0,-1,222482,100,ok
BBMSInter,102,199,1118,222482,123778,297098,6141668,6438766,443479,0,0,0,0,0,0,-1,222482,100,ok
BBMSDppInstant,102,199,1118,222482,123778,297098,1102514,1399612,443479,41929,314362,41929,0,0,0,-1,222482,100,ok
BBMSDppStepwise,102,199,1118,222482,123778,297098,1102514,1399612,443479,41929,243106,192089,0,0,0,-1,222482,100,ok
DijkstraPrims,102,199,1118,222482,123778,0,0,0,0,0,0,0,34368,32886,1582,810.655,32886,14.7814,ok
BBMSCore,103,199,58,11542,17535.1,3110158,0,3110158,0,0,0,0,0,0,0,-1,11542,100,ok
BBMSInter,103,199,58,11542,17535.1,18800,75723,94523,22827,0,0,0,0,0,0,-1,11542,100,ok
BBMSDppInstant,103,199,58,11542,17535.1,18800,50801,69601,22827,656,4395,656,0,0,0,-1,11542,100,ok
BBMSDppStepwise,103,199,58,11542,17535.1,18800,50801,69601,22827,656,3567,2710,0,0,0,-1,11542,100,ok
DijkstraPrims,103,199,58,11542,17535.1,0,0,0,0,0,0,0,10164,10105,105,69.4215,10105,87.5498,ok
BBMSCore,104,199,1917,381483,11036.6,67911372,0,67911372,0,0,0,0,0,0,0,-1,381483,100,ok
BBMSInter,104,199,1917,381483,11036.6,439538,8747069,9186607,760850,0,0,0,0,0,0,-1,381483,100,ok
BBMSDppInstant,104,199,1917,381483,11036.6,439538,1996268,2435806,760850,58749,825926,58749,0,0,0,-1,381483,100,ok
BBMSDppStepwise,104,199,1917,381483,11036.6,439538,1996268,2435806,760850,58749,434551,347184,0,0,0,-1,381483,100,ok
DijkstraPrims,104,199,1917,381483,11036.6,0,0,0,0,0,0,0,381367,381290,2278,1003.12,381290,99.9494,ok
BBMSCore,105,199,249,49551,9700.25,10889522,0,10889522,0,0,0,0,0,0,0,-1,49551,100,ok
BBMSInter,105,199,249,49551,9700.25,61440,830729,892169,98329,0,0,0,0,0,0,-1,49551,100,ok
BBMSDppInstant,105,199,249,49551,9700.25,61440,251567,313007,98329,7888,52525,7888,0,0,0,-1,49551,100,ok
BBMSDppStepwise,105,199,249,49551,9700.25,61440,251567,313007,98329,7888,40909,31046,0,0,0,-1,49551,100,ok
DijkstraPrims,105,199,249,49551,9700.25,0,0,0,0,0,0,0,30415,29929,616,388.516,29929,60.4004,ok
BBMSCore,106,199,455,90545,10156.3,23506822,0,23506822,0,0,0,0,0,0,0,-1,90545,100,ok
BBMSInter,106,199,455,90545,10156.3,139110,794346,933456,180239,0,0,0,0,0,0,-1,90545,100,ok
BBMSDppInstant,106,199,455,90545,10156.3,139110,420578,559688,180239,7458,70773,7458,0,0,0,-1,90545,100,ok
BBMSDppStepwise,106,199,455,90545,10156.3,139110,420578,559688,180239,7458,48584,37062,0,0,0,-1,90545,100,ok
DijkstraPrims,106,199,455,90545,10156.3,0,0,0,0,0,0,0,30891,30223,980,782.834,30223,33.379,ok
BBMSCore,107,199,20006,3981194,1.49739e+06,79740189196,0,79740189196,0,0,0,0,0,0,0,-1,3981194,100,ok
BBMSInter,107,199,20006,3981194,1.49739e+06,6768032,3540070855,3546838887,7922091,0,0,0,0,0,0,-1,3981194,100,ok
BBMSDppInstant,107,199,20006,3981194,1.49739e+06,6768032,17574879,24342911,7922091,327270,2639155,327270,0,0,0,-1,3981194,100,ok
BBMSDppStepwise,107,199,20006,3981194,1.49739e+06,6768032,17574879,24342911,7922091,327270,2401432,2061312,0,0,0,-1,3981194,100,ok
DijkstraPrims,107,199,20006,3981194,1.49739e+06,0,0,0,0,0,0,0,1773548,1773083,4424,993.43,1773083,44.5365,ok
BBMSCore,108,199,1899,377901,2.08682e+07,127144104,0,127144104,0,0,0,0,0,0,0,-1,377901,100,ok
BBMSInter,108,199,1899,377901,2.08682e+07,413416,13028730,13442146,753616,0,0,0,0,0,0,-1,377901,100,ok
BBMSDppInstant,108,199,1899,377901,2.08682e+07,413416,2010503,2423919,753616,56721,652536,56721,0,0,0,-1,377901,100,ok
BBMSDppStepwise,108,199,1899,377901,2.08682e+07,413416,2010503,2423919,753616,56721,372529,291798,0,0,0,-1,377901,100,ok
DijkstraPrims,108,199,1899,377901,2.08682e+07,0,0,0,0,0,0,0,377901,377897,1590,711.758,377897,99.9989,ok
BBMSCore,109,199,63,12537,17124.1,2311918,0,2311918,0,0,0,0,0,0,0,-1,12537,100,ok
BBMSInter,109,199,63,12537,17124.1,17590,103557,121147,24623,0,0,0,0,0,0,-1,12537,100,ok
BBMSDppInstant,109,199,63,12537,17124.1,17590,59546,77136,24623,1226,11726,1226,0,0,0,-1,12537,100,ok
BBMSDppStepwise,109,199,63,12537,17124.1,17590,59546,77136,24623,1226,9137,7363,0,0,0,-1,12537,100,ok
DijkstraPrims,109,199,63,12537,17124.1,0,0,0,0,0,0,0,12237,12147,175,112.104,12147,96.8892,ok
BBMSCore,110,199,2142,426258,18974.3,148319752,0,148319752,0,0,0,0,0,0,0,-1,426258,100,ok
BBMSInter,110,199,2142,426258,18974.3,568770,9549176,10117946,850175,0,0,0,0,0,0,-1,426258,100,ok
BBMSDppInstant,110,199,2142,426258,18974.3,568770,2114270,2683040,850175,26813,553656,26813,0,0,0,-1,426258,100,ok
BBMSDppStepwise,110,199,2142,426258,18974.3,568770,2114270,2683040,850175,26813,242638,203527,0,0,0,-1,426258,100,ok
DijkstraPrims,110,199,2142,426258,18974.3,0,0,0,0,0,0,0,397637,397263,1513,1026.57,397263,93.1978,ok
BBMSCore,111,223,154,34342,12245.3,10084458,0,10084458,0,0,0,0,0,0,0,-1,34342,100,ok
BBMSInter,111,223,154,34342,12245.3,50802,437833,488635,68114,0,0,0,0,0,0,-1,34342,100,ok
BBMSDppInstant,111,223,154,34342,12245.3,50802,161558,212360,68114,2383,24148,2383,0,0,0,-1,34342,100,ok
BBMSDppStepwise,111,223,154,34342,12245.3,50802,161558,212360,68114,2383,16716,13247,0,0,0,-1,34342,100,ok
DijkstraPrims,111,223,154,34342,12245.3,0,0,0,0,0,0,0,17487,17220,294,232.16,17220,50.1427,ok
BBMSCore,112,223,1128,251544,19067.9,99595264,0,99595264,0,0,0,0,0,0,0,-1,251544,100,ok
BBMSInter,112,223,1128,251544,19067.9,452822,1413059,1865881,501586,0,0,0,0,0,0,-1,251544,100,ok
BBMSDppInstant,112,223,1128,251544,19067.9,452822,1072123,1524945,501586,4151,151120,4151,0,0,0,-1,251544,100,ok
BBMSDppStepwise,112,223,1128,251544,19067.9,452822,1072123,1524945,501586,4151,61879,54155,0,0,0,-1,251544,100,ok
DijkstraPrims,112,223,1128,251544,19067.9,0,0,0,0,0,0,0,81504,80466,1114,1021.57,80466,31.9888,ok
BBMSCore,113,223,1191,265593,15774.7,275084376,0,275084376,0,0,0,0,0,0,0,-1,265593,100,ok
BBMSInter,113,223,1191,265593,15774.7,458994,7843558,8302552,529554,0,0,0,0,0,0,-1,265593,100,ok
BBMSDppInstant,113,223,1191,265593,15774.7,458994,1160727,1619721,529554,14020,559613,14020,0,0,0,-1,265593,100,ok
BBMSDppStepwise,113,223,1191,265593,15774.7,458994,1160727,1619721,529554,14020,152841,137217,0,0,0,-1,265593,100,ok
DijkstraPrims,113,223,1191,265593,15774.7,0,0,0,0,0,0,0,101714,101001,887,604.209,101001,38.0285,ok
BBMSCore,114,223,185,41255,23153.4,8346814,0,8346814,0,0,0,0,0,0,0,-1,41255,100,ok
BBMSInter,114,223,185,41255,23153.4,48672,330627,379299,81945,0,0,0,0,0,0,-1,41255,100,ok
BBMSDppInstant,114,223,185,41255,23153.4,48672,212925,261597,81945,2316,62601,2316,0,0,0,-1,41255,100,ok
BBMSDppStepwise,114,223,185,41255,23153.4,48672,212925,261597,81945,2316,35016,30141,0,0,0,-1,41255,100,ok
DijkstraPrims,114,223,185,41255,23153.4,0,0,0,0,0,0,0,24088,23821,269,226.641,23821,57.7409,ok
BBMSCore,115,223,313,69799,26409.5,14824416,0,14824416,0,0,0,0,0,0,0,-1,69799,100,ok
BBMSInter,115,223,313,69799,26409.5,68562,836627,905189,139062,0,0,0,0,0,0,-1,69799,100,ok
BBMSDppInstant,115,223,313,69799,26409.5,68562,382003,450565,139062,8751,112676,8751,0,0,0,-1,69799,100,ok
BBMSDppStepwise,115,223,313,69799,26409.5,68562,382003,450565,139062,8751,66426,50825,0,0,0,-1,69799,100,ok
DijkstraPrims,115,223,313,69799,26409.5,0,0,0,0,0,0,0,46468,46091,488,381.732,46091,66.0339,ok
BBMSCore,116,223,1380,307740,24019.7,103693158,0,103693158,0,0,0,0,0,0,0,-1,307740,100,ok
BBMSInter,116,223,1380,307740,24019.7,303136,6736495,7039631,613877,0,0,0,0,0,0,-1,307740,100,ok
BBMSDppInstant,116,223,1380,307740,24019.7,303136,1688260,1991396,613877,18306,443711,18306,0,0,0,-1,307740,100,ok
BBMSDppStepwise,116,223,1380,307740,24019.7,303136,1688260,1991396,613877,18306,278444,246117,0,0,0,-1,307740,100,ok
DijkstraPrims,116,223,1380,307740,24019.7,0,0,0,0,0,0,0,307121,306990,1343,634.464,306990,99.7563,ok
BBMSCore,117,223,1118,249314,114783,362012948,0,362012948,0,0,0,0,0,0,0,-1,249314,100,ok
BBMSInter,117,223,1118,249314,114783,452638,7867986,8320624,497241,0,0,0,0,0,0,-1,249314,100,ok
BBMSDppInstant,117,223,1118,249314,114783,452638,1056860,1509498,497241,16882,132597,16882,0,0,0,-1,249314,100,ok
BBMSDppStepwise,117,223,1118,249314,114783,452638,1056860,1509498,497241,16882,120972,102918,0,0,0,-1,249314,100,ok
DijkstraPrims,117,223,1118,249314,114783,0,0,0,0,0,0,0,26941,26426,575,360.449,26426,10.5995,ok
BBMSCore,118,223,58,12934,10314.7,4295944,0,4295944,0,0,0,0,0,0,0,-1,12934,100,ok
BBMSInter,118,223,58,12934,10314.7,23276,91700,114976,25587,0,0,0,0,0,0,-1,12934,100,ok
BBMSDppInstant,118,223,58,12934,10314.7,23276,53663,76939,25587,556,2969,556,0,0,0,-1,12934,100,ok
BBMSDppStepwise,118,223,58,12934,10314.7,23276,53663,76939,25587,556,2461,1788,0,0,0,-1,12934,100,ok
DijkstraPrims,118,223,58,12934,10314.7,0,0,0,0,0,0,0,976,695,293,167.873,695,5.37343,ok
BBMSCore,119,223,1917,427491,7706.29,112368432,0,112368432,0,0,0,0,0,0,0,-1,427491,100,ok
BBMSInter,119,223,1917,427491,7706.29,642506,5081082,5723588,852842,0,0,0,0,0,0,-1,427491,100,ok
BBMSDppInstant,119,223,1917,427491,7706.29,642506,2013702,2656208,852842,41650,391882,41650,0,0,0,-1,427491,100,ok
BBMSDppStepwise,119,223,1917,427491,7706.29,642506,2013702,2656208,852842,41650,291780,240391,0,0,0,-1,427491,100,ok
DijkstraPrims,119,223,1917,427491,7706.29,0,0,0,0,0,0,0,78357,76214,2205,1792.43,76214,17.8282,ok
BBMSCore,120,223,249,55527,13534.2,11426986,0,11426986,0,0,0,0,0,0,0,-1,55527,100,ok
BBMSInter,120,223,249,55527,13534.2,101094,531042,632136,110418,0,0,0,0,0,0,-1,55527,100,ok
BBMSDppInstant,120,223,249,55527,13534.2,101094,233734,334828,110418,3573,25948,3573,0,0,0,-1,55527,100,ok
BBMSDppStepwise,120,223,249,55527,13534.2,101094,233734,334828,110418,3573,25312,21616,0,0,0,-1,55527,100,ok
DijkstraPrims,120,223,249,55527,13534.2,0,0,0,0,0,0,0,8675,8198,573,479.417,8198,14.764,ok
BBMSCore,121,223,455,101465,2486.95,32119742,0,32119742,0,0,0,0,0,0,0,-1,101465,100,ok
BBMSInter,121,223,455,101465,2486.95,182668,825321,1007989,202077,0,0,0,0,0,0,-1,101465,100,ok
BBMSDppInstant,121,223,455,101465,2486.95,182668,431507,614175,202077,5174,48153,5174,0,0,0,-1,101465,100,ok
BBMSDppStepwise,121,223,455,101465,2486.95,182668,431507,614175,202077,5174,39231,32959,0,0,0,-1,101465,100,ok
DijkstraPrims,121,223,455,101465,2486.95,0,0,0,0,0,0,0,5158,4584,615,535.378,4584,4.51781,ok
BBMSCore,122,223,20006,4461338,1.50421e+06,3524233756,0,3524233756,0,0,0,0,0,0,0,-1,4461338,100,ok
BBMSInter,122,223,20006,4461338,1.50421e+06,5269344,392711848,397981192,8891409,0,0,0,0,0,0,-1,4461338,100,ok
BBMSDppInstant,122,223,20006,4461338,1.50421e+06,5269344,23183751,28453095,8891409,314093,6868220,314093,0,0,0,-1,4461338,100,ok
BBMSDppStepwise,122,223,20006,4461338,1.50421e+06,5269344,23183751,28453095,8891409,314093,2933186,2429229,0,0,0,-1,4461338,100,ok
DijkstraPrims,122,223,20006,4461338,1.50421e+06,0,0,0,0,0,0,0,2760184,2749066,11169,2815,2749066,61.6198,ok
BBMSCore,123,223,1899,423477,2.08668e+07,107673116,0,107673116,0,0,0,0,0,0,0,-1,423477,100,ok
BBMSInter,123,223,1899,423477,2.08668e+07,360324,4923902,5284226,844670,0,0,0,0,0,0,-1,423477,100,ok
BBMSDppInstant,123,223,1899,423477,2.08668e+07,360324,2409005,2769329,844670,33680,979756,33680,0,0,0,-1,423477,100,ok
BBMSDppStepwise,123,223,1899,423477,2.08668e+07,360324,2409005,2769329,844670,33680,435603,351734,0,0,0,-1,423477,100,ok
DijkstraPrims,123,223,1899,423477,2.08668e+07,0,0,0,0,0,0,0,422359,422264,1150,640.587,422264,99.7136,ok
BBMSCore,124,223,63,14049,12758.3,3485502,0,3485502,0,0,0,0,0,0,0,-1,14049,100,ok
BBMSInter,124,223,63,14049,12758.3,19104,147531,166635,27812,0,0,0,0,0,0,-1,14049,100,ok
BBMSDppInstant,124,223,63,14049,12758.3,19104,67689,86793,27812,906,18724,906,0,0,0,-1,14049,100,ok
BBMSDppStepwise,124,223,63,14049,12758.3,19104,67689,86793,27812,906,8955,6917,0,0,0,-1,14049,100,ok
DijkstraPrims,124,223,63,14049,12758.3,0,0,0,0,0,0,0,10109,9948,171,98.8433,9948,70.8093,ok
BBMSCore,125,223,2142,477666,14714.3,160000542,0,160000542,0,0,0,0,0,0,0,-1,477666,100,ok
BBMSInter,125,223,2142,477666,14714.3,610130,5531582,6141712,952967,0,0,0,0,0,0,-1,477666,100,ok
BBMSDppInstant,125,223,2142,477666,14714.3,610130,2411914,3022044,952967,22213,616130,22213,0,0,0,-1,477666,100,ok
BBMSDppStepwise,125,223,2142,477666,14714.3,610130,2411914,3022044,952967,22213,314204,274753,0,0,0,-1,477666,100,ok
DijkstraPrims,125,223,2142,477666,14714.3,0,0,0,0,0,0,0,470851,470557,1442,843.124,470557,98.5117,ok
BBMSCore,126,154,1128,173712,30770.1,50632932,0,50632932,0,0,0,0,0,0,0,-1,173712,100,ok
BBMSInter,126,154,1128,173712,30770.1,336758,798031,1134789,346055,0,0,0,0,0,0,-1,173712,100,ok
BBMSDppInstant,126,154,1128,173712,30770.1,336758,701879,1038637,346055,1255,9964,1255,0,0,0,-1,173712,100,ok
BBMSDppStepwise,126,154,1128,173712,30770.1,336758,701879,1038637,346055,1255,6485,4380,0,0,0,-1,173712,100,ok
DijkstraPrims,126,154,1128,173712,30770.1,0,0,0,0,0,0,0,11339,10041,1404,1219.09,10041,5.78026,ok
BBMSCore,127,154,1191,183414,27351.5,221664362,0,221664362,0,0,0,0,0,0,0,-1,183414,100,ok
BBMSInter,127,154,1191,183414,27351.5,344992,4944438,5289430,365296,0,0,0,0,0,0,-1,183414,100,ok
BBMSDppInstant,127,154,1191,183414,27351.5,344992,756958,1101950,365296,6349,62548,6349,0,0,0,-1,183414,100,ok
BBMSDppStepwise,127,154,1191,183414,27351.5,344992,756958,1101950,365296,6349,59038,51800,0,0,0,-1,183414,100,ok
DijkstraPrims,127,154,1191,183414,27351.5,0,0,0,0,0,0,0,6143,4915,1337,728.987,4915,2.67973,ok
BBMSCore,128,154,185,28490,13453.9,4189644,0,4189644,0,0,0,0,0,0,0,-1,28490,100,ok
BBMSInter,128,154,185,28490,13453.9,36114,266666,302780,56565,0,0,0,0,0,0,-1,28490,100,ok
BBMSDppInstant,128,154,185,28490,13453.9,36114,142890,179004,56565,2030,36803,2030,0,0,0,-1,28490,100,ok
BBMSDppStepwise,128,154,185,28490,13453.9,36114,142890,179004,56565,2030,22274,18195,0,0,0,-1,28490,100,ok
DijkstraPrims,128,154,185,28490,13453.9,0,0,0,0,0,0,0,22604,22197,510,226.324,22197,77.9115,ok
BBMSCore,129,154,313,48202,16372,14059670,0,14059670,0,0,0,0,0,0,0,-1,48202,100,ok
BBMSInter,129,154,313,48202,16372,52362,873412,925774,95937,0,0,0,0,0,0,-1,48202,100,ok
BBMSDppInstant,129,154,313,48202,16372,52362,255608,307970,95937,4703,76546,4703,0,0,0,-1,48202,100,ok
BBMSDppStepwise,129,154,313,48202,16372,52362,255608,307970,95937,4703,39495,28620,0,0,0,-1,48202,100,ok
DijkstraPrims,129,154,313,48202,16372,0,0,0,0,0,0,0,47985,47909,656,505.476,47909,99.3921,ok
BBMSCore,130,154,1380,212520,12359.2,74708364,0,74708364,0,0,0,0,0,0,0,-1,212520,100,ok
BBMSInter,130,154,1380,212520,12359.2,246916,4343146,4590062,423506,0,0,0,0,0,0,-1,212520,100,ok
BBMSDppInstant,130,154,1380,212520,12359.2,246916,1106532,1353448,423506,16347,335663,16347,0,0,0,-1,212520,100,ok
BBMSDppStepwise,130,154,1380,212520,12359.2,246916,1106532,1353448,423506,16347,193916,163654,0,0,0,-1,212520,100,ok
DijkstraPrims,130,154,1380,212520,12359.2,0,0,0,0,0,0,0,212509,212483,1324,662.409,212483,99.9826,ok
BBMSCore,131,154,1118,172172,113527,113359848,0,113359848,0,0,0,0,0,0,0,-1,172172,100,ok
BBMSInter,131,154,1118,172172,113527,267416,5029324,5296740,342989,0,0,0,0,0,0,-1,172172,100,ok
BBMSDppInstant,131,154,1118,172172,113527,267416,795181,1062597,342989,22128,204618,22128,0,0,0,-1,172172,100,ok
BBMSDppStepwise,131,154,1118,172172,113527,267416,795181,1062597,342989,22128,146628,119599,0,0,0,-1,172172,100,ok
DijkstraPrims,131,154,1118,172172,113527,0,0,0,0,0,0,0,21453,20234,1266,462.208,20234,11.7522,ok
BBMSCore,132,154,58,8932,6754.36,760890,0,760890,0,0,0,0,0,0,0,-1,8932,100,ok
BBMSInter,132,154,58,8932,6754.36,11916,93800,105716,17652,0,0,0,0,0,0,-1,8932,100,ok
BBMSDppInstant,132,154,58,8932,6754.36,11916,43172,55088,17652,957,6190,957,0,0,0,-1,8932,100,ok
BBMSDppStepwise,132,154,58,8932,6754.36,11916,43172,55088,17652,957,4426,2995,0,0,0,-1,8932,100,ok
DijkstraPrims,132,154,58,8932,6754.36,0,0,0,0,0,0,0,4050,3873,236,187.176,3873,43.3609,ok
BBMSCore,133,154,1917,295218,9866,148815396,0,148815396,0,0,0,0,0,0,0,-1,295218,100,ok
BBMSInter,133,154,1917,295218,9866,489556,10961767,11451323,587283,0,0,0,0,0,0,-1,295218,100,ok
BBMSDppInstant,133,154,1917,295218,9866,489556,1317696,1807252,587283,27154,322636,27154,0,0,0,-1,295218,100,ok
BBMSDppStepwise,133,154,1917,295218,9866,489556,1317696,1807252,587283,27154,245244,210737,0,0,0,-1,295218,100,ok
DijkstraPrims,133,154,1917,295218,9866,0,0,0,0,0,0,0,49862,47617,2356,1342.04,47617,16.1294,ok
