algorithm,pair_index,m,n,cells,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSInter,12,799,1118,893282,0.124651,113660,39.4688,51.3867,12237,0,0,0,0,1,0.114269,0.010362,1.9526e-05,ok,2
BBMSDppInstant,12,799,1118,893282,0.178587,113660,39.4688,190.219,47995,0,0,0,0,1,0.128937,0.049633,1.7197e-05,ok,2
BBMSDppStepwise,12,799,1118,893282,0.20368,113660,39.4688,185.535,46785,0,0,0,0,2,0.173121,0.030519,3.9845e-05,ok,2
DijkstraPrims,12,799,1118,893282,0.0171561,113660,39.4688,39.4688,1532,0,0,0,0,0,0.008107,0.009059,-9.889e-06,ok,2
BBMSCore,13,799,58,46342,0.0166661,6703.84,39.4727,39.4727,284,0,0,0,0,1,0.016657,0,9.148e-06,ok,0
BBMSInter,13,799,58,46342,0.0068328,6703.84,39.4727,39.4727,646,0,0,0,0,1,0.006829,0,3.8e-06,ok,0
BBMSDppInstant,13,799,58,46342,0.00849701,6703.84,39.4727,39.4727,2542,0,0,0,0,1,0.008487,0,1.0005e-05,ok,0
BBMSDppStepwise,13,799,58,46342,0.00968161,6703.84,39.4727,39.4727,2403,0,0,0,0,1,0.009671,0,1.0609e-05,ok,0
DijkstraPrims,13,799,58,46342,0.00676865,6703.84,39.4727,39.4727,663,0,0,0,0,1,0.006758,0,1.0647e-05,ok,0
BBMSCore,13,799,58,46342,0.0166749,6703.84,39.4727,39.4727,284,0,0,0,0,1,0.016665,0,9.87e-06,ok,1
BBMSInter,13,799,58,46342,0.00681905,6703.84,39.4727,39.4727,646,0,0,0,0,0,0.006826,0,-6.953e-06,ok,1
BBMSDppInstant,13,799,58,46342,0.00838121,6703.84,39.4727,39.4727,2542,0,0,0,0,0,0.008388,0,-6.79e-06,ok,1
BBMSDppStepwise,13,799,58,46342,0.00956993,6703.84,39.4727,39.4727,2403,0,0,0,0,0,0,0.009577,-7.072e-06,ok,1
DijkstraPrims,13,799,58,46342,0.00673143,6703.84,39.4727,39.4727,663,0,0,0,0,0,0.006739,0,-7.568e-06,ok,1
BBMSCore,13,799,58,46342,0.0168493,6703.84,39.4727,39.4727,284,0,0,0,0,1,0.016849,0,3.47e-07,ok,2
BBMSInter,13,799,58,46342,0.0069124,6703.84,39.4727,39.4727,646,0,0,0,0,0,0.006919,0,-6.603e-06,ok,2
BBMSDppInstant,13,799,58,46342,0.00853264,6703.84,39.4727,39.4727,2542,0,0,0,0,1,0.008527,0,5.64e-06,ok,2
BBMSDppStepwise,13,799,58,46342,0.00972809,6703.84,39.4727,39.4727,2403,0,0,0,0,0,0.009735,0,-6.908e-06,ok,2
DijkstraPrims,13,799,58,46342,0.0068732,6703.84,39.4766,39.4766,663,0,0,0,0,0,0.006882,0,-8.799e-06,ok,2
BBMSCore,14,799,1917,1531683,6.79497,8143.69,39.4805,39.4805,9003,0,0,0,0,29,6.78343,0.009992,0.00154617,ok,0
BBMSInter,14,799,1917,1531683,0.950796,8143.69,39.4805,85.4922,20969,0,0,0,0,4,0.92068,0.030073,4.3278e-05,ok,0
BBMSDppInstant,14,799,1917,1531683,0.395103,8143.69,39.4844,323.668,82358,0,0,0,0,4,0.31158,0.083492,3.1118e-05,ok,0
BBMSDppStepwise,14,799,1917,1531683,0.531363,8143.69,39.4844,311.703,79295,0,0,0,0,6,0.400527,0.130634,0.000202305,ok,0
DijkstraPrims,14,799,1917,1531683,0.0895315,8143.69,39.4844,39.4844,6164,0,0,0,0,1,0.076925,0.012603,3.533e-06,ok,0
BBMSCore,14,799,1917,1531683,6.46825,8143.69,39.4844,39.4844,9003,0,0,0,0,20,6.44804,0.019998,0.000211075,ok,1
BBMSInter,14,799,1917,1531683,0.950103,8143.69,39.4844,85.4922,20969,0,0,0,0,3,0.920032,0.030051,1.981e-05,ok,1
BBMSDppInstant,14,799,1917,1531683,0.391172,8143.69,39.4844,323.676,82358,0,0,0,0,0,0.250241,0.140946,-1.4589e-05,ok,1
BBMSDppStepwise,14,799,1917,1531683,0.527536,8143.69,39.4844,311.664,79295,0,0,0,0,5,0.447626,0.079866,4.393e-05,ok,1
DijkstraPrims,14,799,1917,1531683,0.0887853,8143.69,39.4844,39.4844,6164,0,0,0,0,0,0.088797,0,-1.1659e-05,ok,1
BBMSCore,14,799,1917,1531683,6.28298,8143.69,39.4844,39.4844,9003,0,0,0,0,25,6.26207,0.019979,0.000939675,ok,2
BBMSInter,14,799,1917,1531683,0.949523,8143.69,39.4844,85.4922,20969,0,0,0,0,6,0.919433,0.030032,5.7953e-05,ok,2
BBMSDppInstant,14,799,1917,1531683,0.392828,8143.69,39.4844,323.66,82358,0,0,0,0,3,0.264604,0.128185,3.9105e-05,ok,2
BBMSDppStepwise,14,799,1917,1531683,0.524624,8143.69,39.4844,311.727,79295,0,0,0,0,3,0.455091,0.069491,4.2319e-05,ok,2
DijkstraPrims,14,799,1917,1531683,0.0877963,8143.69,39.4844,39.4844,6164,0,0,0,0,1,0.077863,0.009919,1.4297e-05,ok,2
BBMSCore,15,799,249,198951,0.923793,23879.6,39.4883,39.4883,1180,0,0,0,0,6,0.923568,0,0.000225337,ok,0
BBMSInter,15,799,249,198951,0.079938,23879.6,39.4883,39.4883,2735,0,0,0,0,1,0.069721,0.010204,1.3039e-05,ok,0
BBMSDppInstant,15,799,249,198951,0.0353514,23879.6,39.4883,43.5977,10289,0,0,0,0,0,0.022418,0.012945,-1.156e-05,ok,0
BBMSDppStepwise,15,799,249,198951,0.0410094,23879.6,39.4883,43.2383,10200,0,0,0,0,1,0.03217,0.008826,1.3376e-05,ok,0
DijkstraPrims,15,799,249,198951,0.0229296,23879.6,39.4883,39.4883,1932,0,0,0,0,0,0.022939,0,-9.352e-06,ok,0
BBMSCore,15,799,249,198951,0.924417,23879.6,39.4883,39.4883,1180,0,0,0,0,5,0.924252,0,0.000164719,ok,1
BBMSInter,15,799,249,198951,0.0798827,23879.6,39.4883,39.4883,2735,0,0,0,0,2,0.070682,0.009184,1.671e-05,ok,1
BBMSDppInstant,15,799,249,198951,0.0350308,23879.6,39.4883,43.6211,10289,0,0,0,0,2,0.023187,0.011686,0.000157832,ok,1
BBMSDppStepwise,15,799,249,198951,0.04106,23879.6,39.4883,43.2539,10200,0,0,0,0,1,0.041055,0,5.011e-06,ok,1
DijkstraPrims,15,799,249,198951,0.022983,23879.6,39.4883,39.4883,1932,0,0,0,0,0,0.022992,0,-8.964e-06,ok,1
BBMSCore,15,799,249,198951,0.923733,23879.6,39.4883,39.4883,1180,0,0,0,0,8,0.923515,0,0.000218446,ok,2
BBMSInter,15,799,249,198951,0.0797942,23879.6,39.4883,39.4883,2735,0,0,0,0,1,0.076595,0.003198,1.233e-06,ok,2
BBMSDppInstant,15,799,249,198951,0.034558,23879.6,39.4883,43.6172,10289,0,0,0,0,1,0.034542,0,1.5994e-05,ok,2
BBMSDppStepwise,15,799,249,198951,0.0413941,23879.6,39.4883,43.2422,10200,0,0,0,0,1,0.009423,0.031967,4.12e-06,ok,2
DijkstraPrims,15,799,249,198951,0.0230425,23879.6,39.4883,39.4883,1932,0,0,0,0,0,0.023052,0,-9.515e-06,ok,2
BBMSCore,16,799,455,363545,0.884197,11247.2,39.4922,39.4922,2145,0,0,0,0,6,0.884136,0,6.0846e-05,ok,0
BBMSInter,16,799,455,363545,0.0930818,11247.2,39.4922,39.4922,4985,0,0,0,0,2,0.082503,0.010554,2.4761e-05,ok,0
BBMSDppInstant,16,799,455,363545,0.0842819,11247.2,39.4922,82.5352,20611,0,0,0,0,1,0.061465,0.022808,8.894e-06,ok,0
BBMSDppStepwise,16,799,455,363545,0.098557,11247.2,39.4922,76.7188,18802,0,0,0,0,1,0.068282,0.03026,1.504e-05,ok,0
DijkstraPrims,16,799,455,363545,0.0621334,11247.2,39.4961,39.4961,5543,0,0,0,0,1,0.040825,0.021293,1.5389e-05,ok,0
BBMSCore,16,799,455,363545,0.883742,11247.2,39.4961,39.4961,2145,0,0,0,0,7,0.883515,0,0.000226899,ok,1
BBMSInter,16,799,455,363545,0.0928316,11247.2,39.4961,39.4961,4985,0,0,0,0,1,0.092817,0,1.4578e-05,ok,1
BBMSDppInstant,16,799,455,363545,0.085023,11247.2,39.4961,82.543,20611,0,0,0,0,1,0.055784,0.029219,2.0004e-05,ok,1
BBMSDppStepwise,16,799,455,363545,0.0985512,11247.2,39.4961,76.7148,18802,0,0,0,0,1,0.098536,0,1.5176e-05,ok,1
DijkstraPrims,16,799,455,363545,0.0624971,11247.2,39.4961,39.4961,5543,0,0,0,0,1,0.062298,0,0.000199095,ok,1
BBMSCore,16,799,455,363545,0.883412,11247.2,39.4961,39.4961,2145,0,0,0,0,3,0.879662,0.003716,3.3805e-05,ok,2
BBMSInter,16,799,455,363545,0.0938415,11247.2,39.4961,39.4961,4985,0,0,0,0,2,0.084156,0.009657,2.8526e-05,ok,2
BBMSDppInstant,16,799,455,363545,0.0852567,11247.2,39.4961,82.5195,20611,0,0,0,0,1,0.055957,0.029282,1.7704e-05,ok,2
BBMSDppStepwise,16,799,455,363545,0.099197,11247.2,39.4961,76.7148,18802,0,0,0,0,1,0.089033,0.010146,1.7963e-05,ok,2
DijkstraPrims,16,799,455,363545,0.0646554,11247.2,39.4961,39.4961,5543,0,0,0,0,1,0.035771,0.028882,2.421e-06,ok,2
BBMSCore,17,799,20006,15984794,144.311,1.51197e+06,39.5,370.457,93997,0,0,0,0,497,144.177,0.129998,0.00439021,ok,0
BBMSInter,17,799,20006,15984794,5.53855,1.51197e+06,39.5,858.32,218879,0,0,0,0,20,5.28844,0.249984,0.000128651,ok,0
BBMSDppInstant,17,799,20006,15984794,6.01357,1.51197e+06,39.5,3917.79,1005418,0,0,0,0,25,4.7644,1.24884,0.00032502,ok,0
BBMSDppStepwise,17,799,20006,15984794,6.29371,1.51197e+06,39.5,3206.59,823371,0,0,0,0,29,5.29264,1.00073,0.000337371,ok,0
DijkstraPrims,17,799,20006,15984794,2.60704,1.51197e+06,39.5039,340.039,109008,0,0,0,0,10,2.47689,0.129917,0.000226766,ok,0
BBMSCore,17,799,20006,15984794,145.38,1.51197e+06,39.5039,370.457,93997,0,0,0,0,493,145.252,0.119987,0.00754154,ok,1
BBMSInter,17,799,20006,15984794,5.26504,1.51197e+06,39.5039,858.32,218879,0,0,0,0,22,5.00452,0.260308,0.000209879,ok,1
BBMSDppInstant,17,799,20006,15984794,6.03871,1.51197e+06,39.5039,3917.65,1005418,0,0,0,0,31,4.89553,1.14286,0.000320232,ok,1
BBMSDppStepwise,17,799,20006,15984794,6.25756,1.51197e+06,39.5039,3206.67,823371,0,0,0,0,26,5.18472,1.0726,0.000237266,ok,1
DijkstraPrims,17,799,20006,15984794,2.61508,1.51197e+06,39.5039,340.02,109008,0,0,0,0,9,2.50449,0.110259,0.000332045,ok,1
BBMSCore,17,799,20006,15984794,145.571,1.51197e+06,39.5039,370.457,93997,0,0,0,0,573,145.448,0.109985,0.0130532,ok,2
BBMSInter,17,799,20006,15984794,5.5853,1.51197e+06,39.5039,858.32,218879,0,0,0,0,20,5.34487,0.240279,0.000150044,ok,2
BBMSDppInstant,17,799,20006,15984794,6.02156,1.51197e+06,39.5039,3917.78,1005418,0,0,0,0,26,4.64066,1.38059,0.000301552,ok,2
BBMSDppStepwise,17,799,20006,15984794,6.26459,1.51197e+06,39.5039,3206.64,823371,0,0,0,0,24,5.28502,0.979319,0.000249125,ok,2
DijkstraPrims,17,799,20006,15984794,2.65908,1.51197e+06,39.5039,340.023,109008,0,0,0,0,9,2.49884,0.160016,0.000223134,ok,2
BBMSCore,18,799,1899,1517301,5.39191,2.08544e+07,39.5078,39.5078,8910,0,0,0,0,19,5.37157,0.019978,0.000363824,ok,0
BBMSInter,18,799,1899,1517301,0.124334,2.08544e+07,39.5078,84.9922,20764,0,0,0,0,3,0.09354,0.030683,0.000110857,ok,0
BBMSDppInstant,18,799,1899,1517301,0.228441,2.08544e+07,39.5078,301.262,76543,0,0,0,0,2,0.128081,0.100342,1.761e-05,ok,0
BBMSDppStepwise,18,799,1899,1517301,0.23861,2.08544e+07,39.5078,299.52,76096,0,0,0,0,2,0.158297,0.080286,2.6824e-05,ok,0
DijkstraPrims,18,799,1899,1517301,0.202225,2.08544e+07,39.5078,58.1836,16603,0,0,0,0,2,0.180388,0.021831,6.344e-06,ok,0
BBMSCore,18,799,1899,1517301,5.39312,2.08544e+07,39.5078,39.5078,8910,0,0,0,0,14,5.3728,0.019982,0.000336918,ok,1
BBMSInter,18,799,1899,1517301,0.123876,2.08544e+07,39.5117,84.9961,20764,0,0,0,0,2,0.086333,0.037529,1.3886e-05,ok,1
BBMSDppInstant,18,799,1899,1517301,0.229398,2.08544e+07,39.5117,301.266,76543,0,0,0,0,1,0.138729,0.090655,1.392e-05,ok,1
BBMSDppStepwise,18,799,1899,1517301,0.240126,2.08544e+07,39.5117,299.504,76096,0,0,0,0,1,0.160441,0.079675,9.806e-06,ok,1
DijkstraPrims,18,799,1899,1517301,0.202176,2.08544e+07,39.5117,58.1953,16603,0,0,0,0,3,0.19185,0.010203,0.000123105,ok,1
BBMSCore,18,799,1899,1517301,5.39148,2.08544e+07,39.5117,39.5117,8910,0,0,0,0,26,5.39088,0,0.000600689,ok,2
BBMSInter,18,799,1899,1517301,0.12325,2.08544e+07,39.5117,84.9922,20764,0,0,0,0,1,0.103802,0.019435,1.3158e-05,ok,2
BBMSDppInstant,18,799,1899,1517301,0.228421,2.08544e+07,39.5117,301.27,76543,0,0,0,0,3,0.158147,0.070219,5.4839e-05,ok,2
BBMSDppStepwise,18,799,1899,1517301,0.238539,2.08544e+07,39.5117,299.531,76096,0,0,0,0,1,0.158255,0.080283,1.121e-06,ok,2
DijkstraPrims,18,799,1899,1517301,0.200102,2.08544e+07,39.5117,58.2148,16603,0,0,0,0,0,0.189995,0.010119,-1.2258e-05,ok,2
BBMSCore,19,799,63,50337,0.066032,2749.31,39.5156,39.5156,298,0,0,0,0,1,0.066025,0,6.96e-06,ok,0
BBMSInter,19,799,63,50337,0.00780327,2749.31,39.5156,39.5156,692,0,0,0,0,0,0.00781,0,-6.733e-06,ok,0
BBMSDppInstant,19,799,63,50337,0.0075035,2749.31,39.5156,39.5156,2626,0,0,0,0,1,0.007495,0,8.503e-06,ok,0
BBMSDppStepwise,19,799,63,50337,0.00711218,2749.31,39.5156,39.5156,2618,0,0,0,0,0,0.00712,0,-7.823e-06,ok,0
DijkstraPrims,19,799,63,50337,0.000394507,2749.31,39.5156,39.5156,39,0,0,0,0,0,0.000401,0,-6.493e-06,ok,0
BBMSCore,19,799,63,50337,0.0660087,2749.31,39.5156,39.5156,298,0,0,0,0,1,0.06367,0.002331,7.683e-06,ok,1
BBMSInter,19,799,63,50337,0.00768527,2749.31,39.5156,39.5156,692,0,0,0,0,0,0.007691,0,-5.726e-06,ok,1
BBMSDppInstant,19,799,63,50337,0.00732122,2749.31,39.5156,39.5156,2626,0,0,0,0,0,0.004885,0.002442,-5.78e-06,ok,1
BBMSDppStepwise,19,799,63,50337,0.00801668,2749.31,39.5156,39.5156,2618,0,0,0,0,0,0.008024,0,-7.321e-06,ok,1
DijkstraPrims,19,799,63,50337,0.000401533,2749.31,39.5156,39.5156,39,0,0,0,0,0,0.000408,0,-6.467e-06,ok,1
BBMSCore,19,799,63,50337,0.0661052,2749.31,39.5156,39.5156,298,0,0,0,0,3,0.066071,0,3.4188e-05,ok,2
BBMSInter,19,799,63,50337,0.00772578,2749.31,39.5156,39.5156,692,0,0,0,0,0,0.007733,0,-7.216e-06,ok,2
BBMSDppInstant,19,799,63,50337,0.00746584,2749.31,39.5156,39.5156,2626,0,0,0,0,1,0,0.007456,9.838e-06,ok,2
BBMSDppStepwise,19,799,63,50337,0.00713965,2749.31,39.5156,39.5156,2618,0,0,0,0,0,0.007146,0,-6.345e-06,ok,2
DijkstraPrims,19,799,63,50337,0.000402638,2749.31,39.5156,39.5156,39,0,0,0,0,0,0.000409,0,-6.362e-06,ok,2
BBMSCore,20,799,2142,1711458,8.14743,10678.1,39.5195,43.125,10049,0,0,0,0,34,8.13655,0.01,0.000885204,ok,0
BBMSInter,20,799,2142,1711458,0.219415,10678.1,39.5195,95.3633,23419,0,0,0,0,4,0.188952,0.030425,3.7949e-05,ok,0
BBMSDppInstant,20,799,2142,1711458,0.365876,10678.1,39.5195,355.371,90412,0,0,0,0,4,0.235891,0.129939,4.5584e-05,ok,0
BBMSDppStepwise,20,799,2142,1711458,0.405908,10678.1,39.5195,343.961,87464,0,0,0,0,1,0.313929,0.09198,-1.243e-06,ok,0
DijkstraPrims,20,799,2142,1711458,0.0893408,10678.1,39.5195,39.5195,6363,0,0,0,0,1,0.079021,0.010307,1.2807e-05,ok,0
BBMSCore,20,799,2142,1711458,8.00119,10678.1,39.5195,43.1133,10049,0,0,0,0,35,7.99036,0.009992,0.00084548,ok,1
BBMSInter,20,799,2142,1711458,0.216959,10678.1,39.5195,95.3672,23419,0,0,0,0,0,0.186834,0.030138,-1.2609e-05,ok,1
BBMSDppInstant,20,799,2142,1711458,0.36674,10678.1,39.5234,355.461,90412,0,0,0,0,3,0.296522,0.0702,1.8128e-05,ok,1
BBMSDppStepwise,20,799,2142,1711458,0.402129,10678.1,39.5234,343.941,87464,0,0,0,0,2,0.29048,0.111632,1.6576e-05,ok,1
DijkstraPrims,20,799,2142,1711458,0.0878118,10678.1,39.5273,39.5273,6363,0,0,0,0,2,0.057322,0.03047,1.9832e-05,ok,1
BBMSCore,20,799,2142,1711458,8.08226,10678.1,39.5273,43.125,10049,0,0,0,0,31,8.06151,0.020013,0.00074287,ok,2
BBMSInter,20,799,2142,1711458,0.216867,10678.1,39.5273,95.3672,23419,0,0,0,0,0,0.186764,0.030115,-1.2271e-05,ok,2
BBMSDppInstant,20,799,2142,1711458,0.364642,10678.1,39.5273,355.379,90412,0,0,0,0,2,0.245077,0.119563,2.059e-06,ok,2
BBMSDppStepwise,20,799,2142,1711458,0.400795,10678.1,39.5273,343.93,87464,0,0,0,0,0,0.321774,0.079034,-1.3407e-05,ok,2
DijkstraPrims,20,799,2142,1711458,0.0848018,10678.1,39.5273,39.5273,6363,0,0,0,0,1,0.0749,0.009892,9.847e-06,ok,2
BBMSCore,21,2201,53,116653,0.621,6206.43,39.5312,39.5312,707,0,0,0,0,2,0.620981,0,1.9318e-05,ok,0
BBMSInter,21,2201,53,116653,0.100978,6206.43,39.5312,39.5312,1618,0,0,0,0,1,0.099474,0.001383,0.000121294,ok,0
BBMSDppInstant,21,2201,53,116653,0.023373,6206.43,39.5312,39.5312,5992,0,0,0,0,1,0.013744,0.009619,9.977e-06,ok,0
BBMSDppStepwise,21,2201,53,116653,0.0239034,6206.43,39.5312,39.5312,5912,0,0,0,0,0,0.014198,0.009714,-8.564e-06,ok,0
DijkstraPrims,21,2201,53,116653,0.000579957,6206.43,39.5312,39.5312,76,0,0,0,0,0,0.000588,0,-8.043e-06,ok,0
BBMSCore,21,2201,53,116653,0.620939,6206.43,39.5312,39.5312,707,0,0,0,0,4,0.61918,0.001729,3.0447e-05,ok,1
BBMSInter,21,2201,53,116653,0.100907,6206.43,39.5312,39.5312,1618,0,0,0,0,1,0.100905,0,1.84e-06,ok,1
BBMSDppInstant,21,2201,53,116653,0.0238163,6206.43,39.5312,39.5312,5992,0,0,0,0,0,0.023825,0,-8.702e-06,ok,1
BBMSDppStepwise,21,2201,53,116653,0.0238773,6206.43,39.5312,39.5312,5912,0,0,0,0,0,0.014167,0.00972,-9.737e-06,ok,1
DijkstraPrims,21,2201,53,116653,0.000590283,6206.43,39.5312,39.5312,76,0,0,0,0,0,0.000599,0,-8.717e-06,ok,1
BBMSCore,21,2201,53,116653,0.621597,6206.43,39.5312,39.5312,707,0,0,0,0,3,0.619865,0.001719,1.2722e-05,ok,2
BBMSInter,21,2201,53,116653,0.100832,6206.43,39.5312,39.5312,1618,0,0,0,0,1,0.100823,0,8.727e-06,ok,2
BBMSDppInstant,21,2201,53,116653,0.0234707,6206.43,39.5312,39.5312,5992,0,0,0,0,0,0.013842,0.009639,-1.0269e-05,ok,2
BBMSDppStepwise,21,2201,53,116653,0.0234657,6206.43,39.5312,39.5312,5912,0,0,0,0,1,0.0138,0.009655,1.0681e-05,ok,2
DijkstraPrims,21,2201,53,116653,0.000576737,6206.43,39.5312,39.5312,76,0,0,0,0,0,0.000584,0,-7.263e-06,ok,2
BBMSCore,22,2201,846,1862046,2.65607,16832.5,39.5352,46.6172,10937,0,0,0,0,8,2.6359,0.019938,0.000231586,ok,0
BBMSInter,22,2201,846,1862046,0.109139,16832.5,39.5352,103.371,25484,0,0,0,0,0,0.088323,0.020827,-1.1014e-05,ok,0
BBMSDppInstant,22,2201,846,1862046,0.310564,16832.5,39.5352,378.859,96405,0,0,0,0,3,0.171913,0.138628,2.2507e-05,ok,0
BBMSDppStepwise,22,2201,846,1862046,0.364318,16832.5,39.5352,373.184,94958,0,0,0,0,1,0.254167,0.110153,-2.498e-06,ok,0
DijkstraPrims,22,2201,846,1862046,0.0437683,16832.5,39.5352,39.5352,3871,0,0,0,0,0,0.04378,0,-1.1749e-05,ok,0
BBMSCore,22,2201,846,1862046,2.65666,16832.5,39.5352,46.4883,10937,0,0,0,0,13,2.63609,0.020016,0.000552622,ok,1
BBMSInter,22,2201,846,1862046,0.108912,16832.5,39.5352,103.367,25484,0,0,0,0,0,0.070322,0.038602,-1.1931e-05,ok,1
BBMSDppInstant,22,2201,846,1862046,0.317655,16832.5,39.5352,378.766,96405,0,0,0,0,3,0.20641,0.111228,1.7247e-05,ok,1
BBMSDppStepwise,22,2201,846,1862046,0.354866,16832.5,39.5352,373.191,94958,0,0,0,0,2,0.234486,0.120369,1.1066e-05,ok,1
DijkstraPrims,22,2201,846,1862046,0.0429152,16832.5,39.5391,39.5391,3871,0,0,0,0,2,0.041748,0.001146,2.1216e-05,ok,1
BBMSCore,22,2201,846,1862046,2.65501,16832.5,39.5391,46.625,10937,0,0,0,0,8,2.63482,0.020005,0.000186479,ok,2
BBMSInter,22,2201,846,1862046,0.10966,16832.5,39.5391,103.367,25484,0,0,0,0,0,0.078314,0.031356,-1.0258e-05,ok,2
BBMSDppInstant,22,2201,846,1862046,0.316806,16832.5,39.5391,378.832,96405,0,0,0,0,2,0.226043,0.09074,2.3476e-05,ok,2
BBMSDppStepwise,22,2201,846,1862046,0.361642,16832.5,39.5391,373.172,94958,0,0,0,0,2,0.201322,0.160299,2.1266e-05,ok,2
DijkstraPrims,22,2201,846,1862046,0.0423177,16832.5,39.5391,39.5391,3871,0,0,0,0,1,0.030919,0.011398,6.53e-07,ok,2
BBMSCore,23,2201,903,1987503,3.30175,16721.6,39.543,49.4961,11685,0,0,0,0,14,3.27141,0.029988,0.000346465,ok,0
BBMSInter,23,2201,903,1987503,0.1822,16721.6,39.543,110.117,27212,0,0,0,0,0,0.172225,0.009986,-1.0541e-05,ok,0
BBMSDppInstant,23,2201,903,1987503,0.343626,16721.6,39.543,401.086,102205,0,0,0,0,2,0.213286,0.130319,2.0568e-05,ok,0
BBMSDppStepwise,23,2201,903,1987503,0.397923,16721.6,39.543,395.492,100659,0,0,0,0,5,0.276329,0.121521,7.2652e-05,ok,0
DijkstraPrims,23,2201,903,1987503,0.0469282,16721.6,39.543,39.543,3239,0,0,0,0,1,0.036307,0.010613,8.221e-06,ok,0
BBMSCore,23,2201,903,1987503,3.32672,16721.6,39.543,49.4922,11685,0,0,0,0,17,3.30595,0.020018,0.000747029,ok,1
BBMSInter,23,2201,903,1987503,0.182213,16721.6,39.543,110.109,27212,0,0,0,0,1,0.142267,0.039933,1.2672e-05,ok,1
BBMSDppInstant,23,2201,903,1987503,0.33912,16721.6,39.543,400.953,102205,0,0,0,0,1,0.230161,0.10896,-5.51e-07,ok,1
BBMSDppStepwise,23,2201,903,1987503,0.399363,16721.6,39.543,395.461,100659,0,0,0,0,3,0.287592,0.111747,2.361e-05,ok,1
DijkstraPrims,23,2201,903,1987503,0.047413,16721.6,39.543,39.543,3239,0,0,0,0,0,0.047422,0,-8.991e-06,ok,1
BBMSCore,23,2201,903,1987503,3.32553,16721.6,39.543,49.5039,11685,0,0,0,0,11,3.31545,0.010008,6.7339e-05,ok,2
BBMSInter,23,2201,903,1987503,0.178924,16721.6,39.543,110.129,27212,0,0,0,0,0,0.149436,0.029499,-1.1236e-05,ok,2
BBMSDppInstant,23,2201,903,1987503,0.342307,16721.6,39.543,401.051,102205,0,0,0,0,4,0.192406,0.149863,3.8261e-05,ok,2
BBMSDppStepwise,23,2201,903,1987503,0.400536,16721.6,39.543,395.516,100659,0,0,0,0,2,0.319025,0.0815,1.1392e-05,ok,2
DijkstraPrims,23,2201,903,1987503,0.0468429,16721.6,39.5469,39.5469,3239,0,0,0,0,1,0.046832,0,1.087e-05,ok,2
BBMSCore,24,2201,199,437999,0.148878,15226.9,39.5508,39.5508,2591,0,0,0,0,1,0.148869,0,8.959e-06,ok,0
BBMSInter,24,2201,199,437999,0.0254955,15226.9,39.5508,39.5508,6013,0,0,0,0,0,0.014737,0.010769,-1.0501e-05,ok,0
BBMSDppInstant,24,2201,199,437999,0.0713478,15226.9,39.5508,93.2344,22961,0,0,0,0,1,0.030967,0.04038,7.78e-07,ok,0
BBMSDppStepwise,24,2201,199,437999,0.0788621,15226.9,39.5508,91.4727,22512,0,0,0,0,1,0.035975,0.042872,1.5145e-05,ok,0
DijkstraPrims,24,2201,199,437999,0.0332078,15226.9,39.5508,39.5508,2882,0,0,0,0,1,0.033188,0,1.9836e-05,ok,0
BBMSCore,24,2201,199,437999,0.149199,15226.9,39.5508,39.5508,2591,0,0,0,0,0,0.148763,0.000447,-1.1359e-05,ok,1
BBMSInter,24,2201,199,437999,0.0256686,15226.9,39.5508,39.5508,6013,0,0,0,0,0,0.014884,0.010793,-8.392e-06,ok,1
BBMSDppInstant,24,2201,199,437999,0.0756097,15226.9,39.5508,93.25,22961,0,0,0,0,1,0.037808,0.037792,9.722e-06,ok,1
BBMSDppStepwise,24,2201,199,437999,0.0796304,15226.9,39.5508,91.4922,22512,0,0,0,0,1,0.0698,0.009817,1.3353e-05,ok,1
DijkstraPrims,24,2201,199,437999,0.0318709,15226.9,39.5508,39.5508,2882,0,0,0,0,1,0.021808,0.010047,1.5927e-05,ok,1
BBMSCore,24,2201,199,437999,0.148479,15226.9,39.5547,39.5547,2591,0,0,0,0,1,0.13808,0.010391,8.476e-06,ok,2
BBMSInter,24,2201,199,437999,0.0256333,15226.9,39.5547,39.5547,6013,0,0,0,0,1,0.016667,0.008957,9.275e-06,ok,2
BBMSDppInstant,24,2201,199,437999,0.0725656,15226.9,39.5547,93.25,22961,0,0,0,0,2,0.032245,0.040311,9.617e-06,ok,2
BBMSDppStepwise,24,2201,199,437999,0.0798449,15226.9,39.5547,91.4922,22512,0,0,0,0,1,0.060107,0.019726,1.1941e-05,ok,2
DijkstraPrims,24,2201,199,437999,0.0320608,15226.9,39.5547,39.5547,2882,0,0,0,0,1,0.021974,0.010072,1.4781e-05,ok,2
BBMSCore,25,2201,223,490823,0.279163,11405.1,39.5547,39.5547,2900,0,0,0,0,2,0.279155,0,7.831e-06,ok,0
BBMSInter,25,2201,223,490823,0.0232292,11405.1,39.5586,39.5586,6735,0,0,0,0,1,0.012694,0.010526,9.209e-06,ok,0
BBMSDppInstant,25,2201,223,490823,0.0759212,11405.1,39.5586,101.609,25153,0,0,0,0,1,0.06539,0.010519,1.2189e-05,ok,0
