algorithm,N,sample,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
DijkstraPrims,6500,4,2.71955,12.4008,7.46875,393.793,139160,0,0,0,0,11,2.59935,0.120115,9.0958e-05,ok,0
BBMSCore,6500,4,67.3322,12.4008,7.46875,971.113,247707,0,0,0,0,289,67.0331,0.28994,0.00912788,ok,1
BBMSInter,6500,4,14.6661,12.4008,7.47266,2260.49,577785,0,0,0,0,57,13.9554,0.70992,0.00074487,ok,1
BBMSDppInstant,6500,4,17.8989,12.4008,7.47266,9397.15,2418781,0,0,0,0,76,15.1287,2.76909,0.00116353,ok,1
BBMSDppStepwise,6500,4,16.8638,12.4008,7.47266,9019.35,2321670,0,0,0,0,62,14.1737,2.68941,0.000685603,ok,1
DijkstraPrims,6500,4,2.71358,12.4008,7.47266,393.762,139160,0,0,0,0,11,2.54442,0.168757,0.000397248,ok,1
BBMSCore,6500,4,67.7299,12.4008,7.47266,971.117,247707,0,0,0,0,250,67.4151,0.309992,0.00479549,ok,2
BBMSInter,6500,4,14.7042,12.4008,7.47266,2260.37,577785,0,0,0,0,50,14.0031,0.700309,0.000742618,ok,2
BBMSDppInstant,6500,4,17.978,12.4008,7.47266,9397.14,2418781,0,0,0,0,63,15.117,2.86004,0.000925788,ok,2
BBMSDppStepwise,6500,4,16.9055,12.4008,7.47266,9019.43,2321670,0,0,0,0,63,13.875,3.02967,0.000809284,ok,2
DijkstraPrims,6500,4,2.82391,12.4008,7.47266,393.75,139160,0,0,0,0,10,2.65307,0.170423,0.000413294,ok,2
BBMSCore,6500,5,77.4665,15.6115,7.47656,971.09,247707,0,0,0,0,267,77.1626,0.29997,0.00383522,ok,0
BBMSInter,6500,5,15.2094,15.6115,7.47656,2260.49,577785,0,0,0,0,53,14.5687,0.639926,0.000744156,ok,0
BBMSDppInstant,6500,5,18.6025,15.6115,7.48438,9397.66,2418938,0,0,0,0,74,15.7112,2.89018,0.0010329,ok,0
BBMSDppStepwise,6500,5,17.2153,15.6115,7.49219,9021.18,2322115,0,0,0,0,62,14.3637,2.85066,0.000916911,ok,0
DijkstraPrims,6500,5,1.45767,15.6115,7.49219,238.211,79489,0,0,0,0,6,1.36767,0.089831,0.00017107,ok,0
BBMSCore,6500,5,78.2264,15.6115,7.49219,971.117,247707,0,0,0,0,309,77.9178,0.299951,0.00863817,ok,1
BBMSInter,6500,5,15.2089,15.6115,7.49219,2260.5,577785,0,0,0,0,63,14.4982,0.709896,0.00083212,ok,1
BBMSDppInstant,6500,5,18.5895,15.6115,7.49609,9397.64,2418938,0,0,0,0,71,15.6686,2.91965,0.00130036,ok,1
BBMSDppStepwise,6500,5,17.2692,15.6115,7.49609,9021.14,2322115,0,0,0,0,67,14.2388,3.02959,0.000856525,ok,1
DijkstraPrims,6500,5,1.42832,15.6115,7.49609,238.207,79489,0,0,0,0,8,1.31828,0.109821,0.000217822,ok,1
BBMSCore,6500,5,78.9639,15.6115,7.49609,971.117,247707,0,0,0,0,299,78.6379,0.320105,0.00588369,ok,2
BBMSInter,6500,5,15.1804,15.6115,7.5,2260.5,577785,0,0,0,0,61,14.5298,0.649967,0.000650676,ok,2
BBMSDppInstant,6500,5,18.5511,15.6115,7.5,9397.51,2418938,0,0,0,0,83,15.63,2.92003,0.0010292,ok,2
BBMSDppStepwise,6500,5,17.2005,15.6115,7.5,9021.09,2322115,0,0,0,0,73,14.1897,3.00987,0.000956687,ok,2
DijkstraPrims,6500,5,1.41113,15.6115,7.5,238.16,79489,0,0,0,0,7,1.28104,0.130036,5.1173e-05,ok,2
BBMSCore,6500,6,71.8076,14.1519,7.50391,971.121,247707,0,0,0,0,246,71.5029,0.299995,0.00472985,ok,0
BBMSInter,6500,6,14.8728,14.1519,7.50391,2260.49,577785,0,0,0,0,55,14.1724,0.699921,0.000472252,ok,0
BBMSDppInstant,6500,6,18.0488,14.1519,7.50391,9401.66,2420133,0,0,0,0,80,15.0181,3.02977,0.000968881,ok,0
BBMSDppStepwise,6500,6,16.8703,14.1519,7.50391,9023.24,2322646,0,0,0,0,89,14.0384,2.83091,0.000948674,ok,0
DijkstraPrims,6500,6,11.9142,14.1519,7.50391,1646.3,580708,0,0,0,0,42,11.1638,0.749973,0.000460629,ok,0
BBMSCore,6500,6,71.9247,14.1519,7.50391,971.109,247707,0,0,0,0,258,71.6127,0.309993,0.0019579,ok,1
BBMSInter,6500,6,14.8852,14.1519,7.50391,2260.5,577785,0,0,0,0,62,14.2148,0.670019,0.000463686,ok,1
BBMSDppInstant,6500,6,18.0305,14.1519,7.50391,9401.73,2420133,0,0,0,0,90,15.0503,2.97928,0.000999591,ok,1
BBMSDppStepwise,6500,6,16.8303,14.1519,7.50391,9023.21,2322646,0,0,0,0,69,14.2802,2.54936,0.000800774,ok,1
DijkstraPrims,6500,6,11.9155,14.1519,7.50391,1646.4,580708,0,0,0,0,52,11.2349,0.680034,0.000568215,ok,1
BBMSCore,6500,6,71.7779,14.1519,7.50391,971.105,247707,0,0,0,0,280,71.4555,0.319961,0.00242388,ok,2
BBMSInter,6500,6,14.8509,14.1519,7.50391,2260.49,577785,0,0,0,0,67,14.1501,0.700295,0.000564739,ok,2
BBMSDppInstant,6500,6,17.8767,14.1519,7.50391,9401.66,2420133,0,0,0,0,82,14.8973,2.97863,0.00074688,ok,2
BBMSDppStepwise,6500,6,16.7184,14.1519,7.50391,9023.25,2322646,0,0,0,0,71,13.9472,2.77059,0.000679791,ok,2
DijkstraPrims,6500,6,11.8327,14.1519,7.50391,1646.41,580708,0,0,0,0,50,11.1021,0.729883,0.000738771,ok,2
BBMSCore,6500,7,69.7954,19.4722,7.51953,971.117,247707,0,0,0,0,304,69.507,0.281223,0.00714004,ok,0
BBMSInter,6500,7,13.5494,19.4722,7.52734,2260.48,577785,0,0,0,0,53,12.8993,0.649569,0.000550959,ok,0
BBMSDppInstant,6500,7,17.6433,19.4722,7.52734,9398.73,2418930,0,0,0,0,63,14.4317,3.21088,0.00071232,ok,0
BBMSDppStepwise,6500,7,16.7896,19.4722,7.52734,9020.95,2322068,0,0,0,0,68,14.0887,2.70024,0.000710783,ok,0
DijkstraPrims,6500,7,0.467469,19.4722,7.52734,96.9727,33480,0,0,0,0,1,0.427503,0.039975,-8.631e-06,ok,0
BBMSCore,6500,7,70.771,19.4722,7.52734,971.117,247707,0,0,0,0,290,70.4548,0.309942,0.00624379,ok,1
BBMSInter,6500,7,13.5523,19.4722,7.52734,2260.5,577785,0,0,0,0,62,12.9416,0.610158,0.000525206,ok,1
BBMSDppInstant,6500,7,17.5804,19.4722,7.52734,9398.78,2418930,0,0,0,0,68,14.6895,2.89032,0.000579943,ok,1
BBMSDppStepwise,6500,7,16.7311,19.4722,7.52734,9020.88,2322068,0,0,0,0,74,13.9402,2.79004,0.00088937,ok,1
DijkstraPrims,6500,7,0.472253,19.4722,7.52734,96.9219,33480,0,0,0,0,2,0.432522,0.039565,0.000165753,ok,1
BBMSCore,6500,7,69.6977,19.4722,7.52734,971.094,247707,0,0,0,0,271,69.3858,0.309651,0.00218511,ok,2
BBMSInter,6500,7,13.5672,19.4722,7.52734,2260.49,577785,0,0,0,0,62,12.8768,0.689936,0.000458057,ok,2
BBMSDppInstant,6500,7,17.6184,19.4722,7.52734,9398.75,2418930,0,0,0,0,73,14.7477,2.87,0.000704182,ok,2
BBMSDppStepwise,6500,7,16.7704,19.4722,7.52734,9020.95,2322068,0,0,0,0,68,13.8392,2.93026,0.000895008,ok,2
DijkstraPrims,6500,7,0.464308,19.4722,7.52734,96.9414,33480,0,0,0,0,2,0.444445,0.019862,9.88e-07,ok,2
BBMSCore,6500,8,68.5701,12.014,7.53516,971.117,247707,0,0,0,0,276,68.2832,0.280005,0.00688464,ok,0
BBMSInter,6500,8,15.1012,12.014,7.53516,2260.48,577785,0,0,0,0,66,14.3907,0.709959,0.000512986,ok,0
BBMSDppInstant,6500,8,17.8093,12.014,7.54688,9397.06,2418487,0,0,0,0,60,15.0474,2.76117,0.000687985,ok,0
BBMSDppStepwise,6500,8,16.7676,12.014,7.54688,9020.15,2321881,0,0,0,0,73,14.0376,2.72915,0.000904567,ok,0
DijkstraPrims,6500,8,1.57268,12.014,7.55078,258.461,84691,0,0,0,0,4,1.48259,0.090069,2.4438e-05,ok,0
BBMSCore,6500,8,68.2577,12.014,7.55078,971.117,247707,0,0,0,0,278,67.9657,0.289975,0.00205669,ok,1
BBMSInter,6500,8,15.1079,12.014,7.55078,2260.49,577785,0,0,0,0,61,14.3374,0.769777,0.000708921,ok,1
BBMSDppInstant,6500,8,17.709,12.014,7.55078,9397.01,2418487,0,0,0,0,64,14.557,3.1512,0.000832095,ok,1
BBMSDppStepwise,6500,8,16.7735,12.014,7.55078,9020.15,2321881,0,0,0,0,76,14.1723,2.60044,0.000693503,ok,1
DijkstraPrims,6500,8,1.56666,12.014,7.55078,258.477,84691,0,0,0,0,6,1.41685,0.149765,4.2564e-05,ok,1
BBMSCore,6500,8,68.7078,12.014,7.55078,971.117,247707,0,0,0,0,255,68.3856,0.320019,0.00219094,ok,2
BBMSInter,6500,8,15.0861,12.014,7.55078,2260.5,577785,0,0,0,0,60,14.396,0.689728,0.000379818,ok,2
BBMSDppInstant,6500,8,17.8071,12.014,7.55078,9397.03,2418487,0,0,0,0,76,14.9653,2.8407,0.00110801,ok,2
BBMSDppStepwise,6500,8,16.7297,12.014,7.55078,9020.24,2321881,0,0,0,0,67,14.0593,2.66961,0.000793374,ok,2
DijkstraPrims,6500,8,1.57631,12.014,7.55078,258.578,84691,0,0,0,0,8,1.49751,0.078552,0.00024313,ok,2
BBMSCore,6500,9,70.6713,12.2145,7.55469,971.117,247707,0,0,0,0,304,70.345,0.319953,0.00633181,ok,0
BBMSInter,6500,9,15.2846,12.2145,7.55469,2260.36,577785,0,0,0,0,62,14.5834,0.699914,0.00126927,ok,0
BBMSDppInstant,6500,9,17.9568,12.2145,7.55469,9401.55,2419815,0,0,0,0,75,15.0056,2.95006,0.00111127,ok,0
BBMSDppStepwise,6500,9,16.8205,12.2145,7.55469,9023.04,2322584,0,0,0,0,72,14.139,2.6807,0.000766541,ok,0
DijkstraPrims,6500,9,0.262017,12.2145,7.55469,59.2344,18947,0,0,0,0,1,0.231372,0.030643,2.093e-06,ok,0
BBMSCore,6500,9,69.9689,12.2145,7.55469,971.137,247707,0,0,0,0,287,69.6818,0.279985,0.00717134,ok,1
BBMSInter,6500,9,15.289,12.2145,7.55469,2260.51,577785,0,0,0,0,61,14.6089,0.679698,0.000407841,ok,1
BBMSDppInstant,6500,9,17.8143,12.2145,7.55469,9401.5,2419815,0,0,0,0,83,14.9537,2.85969,0.00095702,ok,1
BBMSDppStepwise,6500,9,16.7981,12.2145,7.55859,9022.96,2322584,0,0,0,0,72,14.0169,2.78035,0.000861111,ok,1
DijkstraPrims,6500,9,0.257952,12.2145,7.55859,59.2266,18947,0,0,0,0,0,0.237788,0.020178,-1.3813e-05,ok,1
BBMSCore,6500,9,69.8225,12.2145,7.55859,971.121,247707,0,0,0,0,296,69.5357,0.279962,0.00689293,ok,2
BBMSInter,6500,9,15.2863,12.2145,7.55859,2260.46,577785,0,0,0,0,58,14.5459,0.740024,0.000382612,ok,2
BBMSDppInstant,6500,9,17.789,12.2145,7.55859,9401.52,2419815,0,0,0,0,82,14.8794,2.90893,0.000737214,ok,2
BBMSDppStepwise,6500,9,16.8033,12.2145,7.55859,9022.87,2322584,0,0,0,0,72,13.8012,3.00133,0.00076132,ok,2
DijkstraPrims,6500,9,0.253902,12.2145,7.55859,59.2383,18947,0,0,0,0,1,0.233842,0.019898,0.000162237,ok,2
BBMSCore,11000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,11000,0,54.3225,14.1604,7.57422,6466.48,1654520,0,0,0,0,202,52.3767,1.9436,0.00220904,ok,0
BBMSDppInstant,11000,0,69.4577,14.1604,7.57422,26942.7,6924003,0,0,0,0,272,61.4149,8.0396,0.00322285,ok,0
BBMSDppStepwise,11000,0,52.4086,14.1604,7.57422,25825.4,6637641,0,0,0,0,221,44.3166,8.08978,0.00220419,ok,0
DijkstraPrims,11000,0,36.7455,14.1604,7.57422,5833.22,1866355,0,0,0,0,154,34.4643,2.27979,0.00147765,ok,0
BBMSInter,11000,0,54.3683,14.1604,7.57422,6466.51,1654520,0,0,0,0,216,52.4265,1.93995,0.00185469,ok,1
BBMSDppInstant,11000,0,69.6497,14.1604,7.57422,26942.8,6924003,0,0,0,0,282,61.4367,8.20986,0.00315804,ok,1
BBMSDppStepwise,11000,0,52.4734,14.1604,7.57812,25825.5,6637641,0,0,0,0,221,44.822,7.64903,0.00230603,ok,1
DijkstraPrims,11000,0,36.8155,14.1604,7.57812,5833.23,1866355,0,0,0,0,130,34.4043,2.40976,0.00151722,ok,1
BBMSInter,11000,0,54.6419,14.1604,7.57812,6466.49,1654520,0,0,0,0,225,52.7089,1.93004,0.00290862,ok,2
BBMSDppInstant,11000,0,69.6654,14.1604,7.57812,26942.7,6924003,0,0,0,0,268,61.1023,8.55925,0.00384647,ok,2
BBMSDppStepwise,11000,0,52.364,14.1604,7.57812,25825.5,6637641,0,0,0,0,222,44.3124,8.04904,0.00256684,ok,2
DijkstraPrims,11000,0,36.7628,14.1604,7.57812,5833.18,1866355,0,0,0,0,148,34.2618,2.49957,0.00139179,ok,2
BBMSInter,11000,1,48.9971,15.1691,7.58203,6466.49,1654523,0,0,0,0,144,47.0536,1.94232,0.00116578,ok,0
BBMSDppInstant,11000,1,68.2613,15.1691,7.58203,26943.2,6924236,0,0,0,0,291,59.8282,8.43018,0.0029288,ok,0
BBMSDppStepwise,11000,1,52.1494,15.1691,7.59766,25829.8,6638748,0,0,0,0,224,44.1572,7.99004,0.00219522,ok,0
DijkstraPrims,11000,1,10.1604,15.1691,7.59766,1614.7,572562,0,0,0,0,41,9.38984,0.770235,0.00030338,ok,0
BBMSInter,11000,1,48.9934,15.1691,7.59766,6466.62,1654523,0,0,0,0,214,47.1694,1.82219,0.0018078,ok,1
BBMSDppInstant,11000,1,68.318,15.1691,7.59766,26943.2,6924236,0,0,0,0,294,59.8451,8.46975,0.00306234,ok,1
BBMSDppStepwise,11000,1,52.1135,15.1691,7.59766,25829.7,6638748,0,0,0,0,214,44.1618,7.94905,0.0026058,ok,1
DijkstraPrims,11000,1,10.1974,15.1691,7.59766,1614.69,572562,0,0,0,0,43,9.45693,0.739988,0.000452044,ok,1
BBMSInter,11000,1,49.1872,15.1691,7.59766,6466.62,1654523,0,0,0,0,187,47.1557,2.02994,0.00148478,ok,2
BBMSDppInstant,11000,1,68.5573,15.1691,7.59766,26943.2,6924236,0,0,0,0,278,59.9942,8.5596,0.00348074,ok,2
BBMSDppStepwise,11000,1,52.1751,15.1691,7.59766,25829.7,6638748,0,0,0,0,205,44.7734,7.39939,0.00231096,ok,2
DijkstraPrims,11000,1,10.1397,15.1691,7.59766,1614.64,572562,0,0,0,0,45,9.47744,0.661849,0.000415466,ok,2
BBMSInter,11000,2,55.5132,12.7741,7.60156,6466.62,1654523,0,0,0,0,205,53.6018,1.90985,0.00152752,ok,0
BBMSDppInstant,11000,2,69.8217,12.7741,7.60156,26933.6,6921429,0,0,0,0,300,61.1088,8.70894,0.00394263,ok,0
BBMSDppStepwise,11000,2,52.4255,12.7741,7.60156,25836,6640320,0,0,0,0,212,44.8034,7.61957,0.00261698,ok,0
DijkstraPrims,11000,2,19.9317,12.7741,7.60156,3095.84,1114882,0,0,0,0,90,18.5809,1.34966,0.00106197,ok,0
BBMSInter,11000,2,56.4961,12.7741,7.60156,6466.48,1654523,0,0,0,0,226,54.5455,1.94872,0.00185555,ok,1
BBMSDppInstant,11000,2,76.0824,12.7741,7.60156,26933.6,6921429,0,0,0,0,337,68.1782,7.90019,0.00396021,ok,1
BBMSDppStepwise,11000,2,52.6607,12.7741,7.60156,25835.9,6640320,0,0,0,0,206,44.9793,7.67877,0.0026532,ok,1
DijkstraPrims,11000,2,19.9278,12.7741,7.60156,3095.93,1114882,0,0,0,0,76,18.5168,1.41008,0.000987946,ok,1
BBMSInter,11000,2,56.7784,12.7741,7.60156,6466.62,1654523,0,0,0,0,211,54.7265,2.05001,0.00195272,ok,2
BBMSDppInstant,11000,2,70.9865,12.7741,7.60156,26933.6,6921429,0,0,0,0,282,62.863,8.11956,0.00403041,ok,2
BBMSDppStepwise,11000,2,52.5389,12.7741,7.60156,25835.8,6640320,0,0,0,0,215,44.7358,7.80003,0.00308497,ok,2
DijkstraPrims,11000,2,19.8574,12.7741,7.60156,3095.93,1114882,0,0,0,0,86,18.4567,1.40003,0.000642189,ok,2
BBMSInter,11000,3,62.3676,14.5882,7.60547,6466.49,1654520,0,0,0,0,231,60.4658,1.89999,0.0018025,ok,0
BBMSDppInstant,11000,3,71.0042,14.5882,7.61719,26941.8,6923662,0,0,0,0,295,62.3312,8.66936,0.00362368,ok,0
BBMSDppStepwise,11000,3,52.3835,14.5882,7.61719,25829.2,6638595,0,0,0,0,212,44.6019,7.77933,0.00224511,ok,0
DijkstraPrims,11000,3,4.4023,14.5882,7.61719,778.398,277621,0,0,0,0,16,3.97145,0.430703,0.000150433,ok,0
BBMSInter,11000,3,62.1073,14.5882,7.62109,6466.48,1654520,0,0,0,0,221,60.1458,1.95969,0.00180972,ok,1
BBMSDppInstant,11000,3,70.9416,14.5882,7.62109,26941.8,6923662,0,0,0,0,289,62.7181,8.22031,0.00313426,ok,1
BBMSDppStepwise,11000,3,52.4343,14.5882,7.62109,25829.1,6638595,0,0,0,0,227,44.762,7.66949,0.00284661,ok,1
DijkstraPrims,11000,3,4.41423,14.5882,7.62109,778.418,277621,0,0,0,0,17,4.09405,0.319911,0.000276805,ok,1
BBMSInter,11000,3,62.3226,14.5882,7.625,6466.63,1654520,0,0,0,0,228,60.4804,1.84014,0.00201292,ok,2
BBMSDppInstant,11000,3,71.171,14.5882,7.625,26941.8,6923662,0,0,0,0,296,63.0769,8.0902,0.00392837,ok,2
BBMSDppStepwise,11000,3,52.4169,14.5882,7.625,25829.2,6638595,0,0,0,0,222,44.3047,8.10981,0.00237021,ok,2
DijkstraPrims,11000,3,4.40377,14.5882,7.625,778.398,277621,0,0,0,0,16,4.03375,0.369884,0.000142397,ok,2
BBMSInter,11000,4,56.3894,20.633,7.62891,6466.5,1654520,0,0,0,0,196,54.527,1.86005,0.00228078,ok,0
BBMSDppInstant,11000,4,70.6842,20.633,7.62891,26938.7,6923637,0,0,0,0,292,62.2615,8.4196,0.00314602,ok,0
BBMSDppStepwise,11000,4,52.7635,20.633,7.62891,25827.8,6638227,0,0,0,0,234,44.7017,8.05954,0.00221805,ok,0
DijkstraPrims,11000,4,56.8962,20.633,7.63281,5826.96,1967865,0,0,0,0,215,54.4931,2.39993,0.00311612,ok,0
BBMSInter,11000,4,56.8334,20.633,7.63281,6466.49,1654520,0,0,0,0,214,54.8615,1.97025,0.00162348,ok,1
BBMSDppInstant,11000,4,71.5129,20.633,7.63281,26938.8,6923637,0,0,0,0,284,63.0484,8.46056,0.00393867,ok,1
BBMSDppStepwise,11000,4,52.9102,20.633,7.63281,25827.8,6638227,0,0,0,0,217,45.1486,7.75942,0.00219666,ok,1
DijkstraPrims,11000,4,57.0727,20.633,7.63281,5826.86,1967865,0,0,0,0,254,54.6588,2.40972,0.00416271,ok,1
BBMSInter,11000,4,56.8545,20.633,7.63281,6466.62,1654520,0,0,0,0,200,54.893,1.95995,0.00155449,ok,2
BBMSDppInstant,11000,4,71.0571,20.633,7.63281,26938.9,6923637,0,0,0,0,286,63.0044,8.04873,0.00399337,ok,2
BBMSDppStepwise,11000,4,52.87,20.633,7.63281,25827.7,6638227,0,0,0,0,222,45.6472,7.22048,0.00232356,ok,2
DijkstraPrims,11000,4,57.0703,20.633,7.63281,5826.87,1967865,0,0,0,0,238,54.5679,2.50016,0.00222695,ok,2
BBMSInter,11000,5,50.6446,11.9899,7.64844,6466.47,1654520,0,0,0,0,200,48.7932,1.84995,0.00150078,ok,0
BBMSDppInstant,11000,5,67.7914,11.9899,7.64844,26941.6,6923935,0,0,0,0,276,59.7575,8.02976,0.00417672,ok,0
BBMSDppStepwise,11000,5,51.734,11.9899,7.64844,25836.8,6640514,0,0,0,0,216,43.6421,8.08973,0.00213062,ok,0
DijkstraPrims,11000,5,0.825309,11.9899,7.64844,177.43,63548,0,0,0,0,5,0.725097,0.100169,4.2916e-05,ok,0
BBMSInter,11000,5,50.8629,11.9899,7.64844,6466.48,1654520,0,0,0,0,208,48.9013,1.95988,0.00172334,ok,1
BBMSDppInstant,11000,5,67.7048,11.9899,7.64844,26941.6,6923935,0,0,0,0,259,59.6015,8.09965,0.00361929,ok,1
BBMSDppStepwise,11000,5,51.7525,11.9899,7.65234,25836.6,6640514,0,0,0,0,210,43.5709,8.17957,0.00206851,ok,1
DijkstraPrims,11000,5,0.8202,11.9899,7.65234,177.438,63548,0,0,0,0,3,0.699338,0.120856,6.008e-06,ok,1
BBMSInter,11000,5,51.0865,11.9899,7.65234,6466.49,1654520,0,0,0,0,191,49.1348,1.94961,0.00209021,ok,2
BBMSDppInstant,11000,5,67.7827,11.9899,7.65234,26941.7,6923935,0,0,0,0,279,59.4497,8.32939,0.00358889,ok,2
BBMSDppStepwise,11000,5,51.7998,11.9899,7.65234,25836.7,6640514,0,0,0,0,232,43.9869,7.81054,0.00232917,ok,2
DijkstraPrims,11000,5,0.84557,11.9899,7.65234,177.426,63548,0,0,0,0,4,0.775413,0.070132,2.5395e-05,ok,2
BBMSInter,11000,6,57.5029,12.3163,7.65234,6466.49,1654523,0,0,0,0,211,55.6113,1.88992,0.00170121,ok,0
BBMSDppInstant,11000,6,71.7144,12.3163,7.65625,26932.6,6921511,0,0,0,0,282,63.5912,8.11978,0.00339815,ok,0
BBMSDppStepwise,11000,6,52.3839,12.3163,7.65625,25823.1,6637045,0,0,0,0,193,44.4319,7.94978,0.00226271,ok,0
DijkstraPrims,11000,6,11.4157,12.3163,7.65625,1824.16,626178,0,0,0,0,48,10.745,0.67013,0.000584908,ok,0
BBMSInter,11000,6,57.306,12.3163,7.65625,6466.5,1654523,0,0,0,0,224,55.3642,1.94002,0.00177679,ok,1
BBMSDppInstant,11000,6,70.3667,12.3163,7.65625,26932.6,6921511,0,0,0,0,290,61.8541,8.50879,0.00381332,ok,1
BBMSDppStepwise,11000,6,52.355,12.3163,7.65625,25823.1,6637045,0,0,0,0,206,44.2923,8.05983,0.00291411,ok,1
DijkstraPrims,11000,6,11.4073,12.3163,7.65625,1824.21,626178,0,0,0,0,43,10.5867,0.820298,0.000283062,ok,1
BBMSInter,11000,6,57.4984,12.3163,7.65625,6466.49,1654523,0,0,0,0,229,55.564,1.93002,0.0044375,ok,2
BBMSDppInstant,11000,6,69.9068,12.3163,7.65625,26932.7,6921511,0,0,0,0,271,61.2352,8.66885,0.00269123,ok,2
BBMSDppStepwise,11000,6,52.2449,12.3163,7.66016,25823.1,6637045,0,0,0,0,216,44.0325,8.20988,0.00255692,ok,2
DijkstraPrims,11000,6,11.4147,12.3163,7.66016,1824.21,626178,0,0,0,0,50,10.5742,0.840084,0.000403285,ok,2
BBMSInter,11000,7,54.0312,14.8788,7.66406,6466.49,1654521,0,0,0,0,189,52.0396,1.98988,0.00170306,ok,0
BBMSDppInstant,11000,7,69.9953,14.8788,7.66406,26936.9,6922721,0,0,0,0,265,61.8929,8.09901,0.00338648,ok,0
BBMSDppStepwise,11000,7,53.9633,14.8788,7.66406,25832.2,6639385,0,0,0,0,224,46.3111,7.64981,0.00242214,ok,0
DijkstraPrims,11000,7,43.8727,14.8788,7.66406,5827.38,1930723,0,0,0,0,190,41.4207,2.44988,0.00211911,ok,0
BBMSInter,11000,7,74.4157,14.8788,7.66406,6466.49,1654521,0,0,0,0,260,72.4132,2.00002,0.00256695,ok,1
BBMSDppInstant,11000,7,76.6991,14.8788,7.66406,26936.9,6922721,0,0,0,0,318,68.3649,8.33031,0.00384011,ok,1
BBMSDppStepwise,11000,7,55.0282,14.8788,7.66406,25832.3,6639385,0,0,0,0,227,46.9563,8.06901,0.00292559,ok,1
DijkstraPrims,11000,7,44.2051,14.8788,7.66797,5827.23,1930723,0,0,0,0,174,41.9027,2.29948,0.00291852,ok,1
BBMSInter,11000,7,72.9886,14.8788,7.66797,6466.46,1654521,0,0,0,0,264,71.0066,1.97984,0.00218052,ok,2
BBMSDppInstant,11000,7,75.8624,14.8788,7.66797,26936.9,6922721,0,0,0,0,292,67.5191,8.33958,0.00375322,ok,2
BBMSDppStepwise,11000,7,54.9581,14.8788,7.66797,25832.3,6639385,0,0,0,0,225,46.7653,8.19057,0.00220856,ok,2
DijkstraPrims,11000,7,44.0822,14.8788,7.66797,5827.31,1930723,0,0,0,0,179,41.71,2.36991,0.0022269,ok,2
BBMSInter,11000,8,78.4934,12.7185,7.66797,6466.49,1654521,0,0,0,0,295,76.5106,1.97996,0.00285699,ok,0
BBMSDppInstant,11000,8,73.3624,12.7185,7.67188,26943.5,6924262,0,0,0,0,309,64.8288,8.52963,0.00400312,ok,0
BBMSDppStepwise,11000,8,54.2658,12.7185,7.67188,25829,6638566,0,0,0,0,190,46.0636,8.20037,0.00181402,ok,0
DijkstraPrims,11000,8,2.2789,12.7185,7.67188,388.461,137787,0,0,0,0,10,2.12836,0.150478,6.4442e-05,ok,0
BBMSInter,11000,8,70.8909,12.7185,7.67188,6466.5,1654521,0,0,0,0,292,68.9279,1.96016,0.00284949,ok,1
BBMSDppInstant,11000,8,69.658,12.7185,7.67188,26943.5,6924262,0,0,0,0,289,61.4659,8.18939,0.00279967,ok,1
BBMSDppStepwise,11000,8,52.3447,12.7185,7.67188,25829.1,6638566,0,0,0,0,211,44.3836,7.95871,0.00239162,ok,1
DijkstraPrims,11000,8,2.18496,12.7185,7.67188,388.535,137787,0,0,0,0,9,2.01465,0.170242,7.0666e-05,ok,1
BBMSInter,11000,8,61.19,12.7185,7.67188,6466.5,1654521,0,0,0,0,236,59.2078,1.9802,0.00199239,ok,2
BBMSDppInstant,11000,8,70.0866,12.7185,7.67188,26943.5,6924262,0,0,0,0,286,61.4139,8.6691,0.00360161,ok,2
BBMSDppStepwise,11000,8,52.5045,12.7185,7.67188,25829.1,6638566,0,0,0,0,218,44.3721,8.13025,0.00213843,ok,2
DijkstraPrims,11000,8,2.16279,12.7185,7.67188,388.555,137787,0,0,0,0,8,1.96257,0.200073,0.000148203,ok,2
BBMSInter,11000,9,56.6656,12.0534,7.67578,6466.47,1654521,0,0,0,0,231,54.6937,1.97008,0.0018513,ok,0
BBMSDppInstant,11000,9,70.0182,12.0534,7.68359,26939,6924239,0,0,0,0,298,61.7254,8.28929,0.00350498,ok,0
BBMSDppStepwise,11000,9,52.6535,12.0534,7.68359,25832.8,6639535,0,0,0,0,221,45.1625,7.48858,0.00247464,ok,0
DijkstraPrims,11000,9,5.04299,12.0534,7.68359,852.383,296562,0,0,0,0,20,4.6426,0.400201,0.00018449,ok,0
BBMSInter,11000,9,56.7179,12.0534,7.68359,6466.61,1654521,0,0,0,0,209,54.9137,1.7999,0.00424866,ok,1
BBMSDppInstant,11000,9,70.4079,12.0534,7.68359,26939,6924239,0,0,0,0,299,62.064,8.3404,0.00346767,ok,1
BBMSDppStepwise,11000,9,52.5266,12.0534,7.68359,25832.8,6639535,0,0,0,0,222,44.725,7.799,0.00255924,ok,1
DijkstraPrims,11000,9,5.08206,12.0534,7.68359,852.398,296562,0,0,0,0,22,4.66181,0.420059,0.000188842,ok,1
